ranking,isIp,activeDuration,urlLen,is@,isredirect,haveDash,domainLen,nosOfSubdomain,label,dots,question,&,/,=,underscore,valid
10000000,0,0,61,0,0,1,23,1,1,2,0,0,4,1,0,0
10000000,0,0,62,0,0,0,11,2,1,3,0,0,5,0,0,0
10000000,0,5113,32,0,0,0,14,1,1,1,0,0,4,0,0,1
63030,0,4749,39,0,0,0,16,2,1,2,0,0,3,0,0,1
480290,0,7126,35,0,0,0,14,2,0,3,0,0,3,0,0,1
97460,0,8034,39,0,0,0,17,2,0,3,0,0,2,0,0,1
10000000,0,7305,39,0,0,0,14,2,0,3,0,0,2,0,0,1
37782,0,6940,51,0,0,0,9,1,0,1,0,0,4,0,0,1
10000000,0,0,30,0,0,0,13,1,0,2,0,0,1,0,0,0
10000000,0,8035,28,0,0,0,15,2,0,3,0,0,2,0,0,1
10000000,0,7305,30,0,0,0,18,2,0,3,0,0,1,0,0,1
10000000,0,731,72,0,0,0,10,1,1,5,2,0,8,1,0,1
10000000,0,1095,74,0,0,0,14,1,1,1,0,0,5,0,3,1
510494,0,9495,39,0,0,0,15,2,0,2,0,0,1,0,0,1
801,0,10591,45,0,0,0,13,2,0,2,0,0,6,0,0,1
10000000,0,8401,23,0,0,0,15,3,1,3,0,0,2,0,0,1
10000000,0,5479,319,0,0,0,218,12,1,12,0,0,4,1,0,1
44061,0,4017,33,0,0,0,13,1,1,2,0,0,2,0,0,1
830043,0,0,31,0,0,0,15,2,0,2,0,0,1,0,0,0
1373,0,0,27,0,0,0,22,2,0,2,0,0,2,0,0,0
1267,0,9496,30,0,0,0,18,2,0,2,0,0,2,0,0,1
10000000,0,9495,25,0,0,0,15,2,0,3,0,0,1,0,0,1
73485,0,0,36,0,0,1,18,3,0,4,0,0,2,0,0,0
265787,0,8765,44,0,0,0,19,2,0,2,0,0,4,0,1,1
10000000,0,0,139,0,0,0,120,10,1,11,0,0,1,0,0,0
10000000,0,366,73,0,0,0,26,1,1,3,0,0,4,0,0,1
10000000,0,3653,103,0,0,0,14,2,1,7,2,1,8,2,0,1
10000000,0,365,98,0,0,0,9,1,1,2,1,1,3,2,1,1
10000000,0,0,51,0,0,0,17,1,1,1,0,0,2,0,0,0
646,0,0,23,0,0,0,22,4,1,4,0,0,1,0,0,0
10000000,0,7305,27,0,0,0,20,2,0,2,0,0,2,0,0,1
10000000,0,2556,68,0,0,0,18,2,1,3,0,0,6,0,0,1
10000000,0,3288,59,0,0,0,25,2,1,3,0,0,4,0,0,1
10000000,0,1096,29,0,0,0,17,2,0,3,0,0,1,0,0,1
523120,0,6939,27,0,0,0,13,2,0,2,0,0,2,0,0,1
10000000,0,4017,84,0,0,0,20,1,1,1,0,0,4,0,0,1
10000000,0,8374,60,0,0,0,17,2,0,3,0,0,4,0,1,1
25143,0,0,65,0,0,0,13,2,0,3,0,0,3,0,6,0
44061,0,4017,33,0,0,0,13,1,1,2,0,0,2,0,0,1
576,0,12419,53,0,0,0,19,3,0,4,0,0,4,0,0,1
10000000,0,9131,26,0,0,0,16,2,0,3,0,0,1,0,0,1
4570,0,6939,343,0,0,1,44,2,1,3,1,1,3,2,4,1
13150,0,6939,28,0,0,0,12,1,0,1,0,0,3,0,0,1
483,0,10226,44,0,0,0,10,2,0,2,0,0,4,0,0,1
10000000,0,0,22,0,0,0,17,3,0,3,0,0,1,0,0,0
44061,0,4017,33,0,0,0,13,1,1,2,0,0,2,0,0,1
10000000,0,0,26,0,0,1,25,2,1,2,0,0,1,0,0,0
10000000,0,10593,25,0,0,0,15,2,0,2,0,0,2,0,0,1
10000000,0,9133,45,0,0,0,11,2,0,3,0,0,4,0,0,1
10000000,0,0,39,0,0,0,15,1,1,3,0,0,2,0,0,0
676197,0,10228,18,0,0,0,13,2,0,2,0,0,2,0,0,1
105,0,9863,35,0,0,0,13,2,0,3,0,0,1,0,0,1
3832,0,0,13,0,0,0,6,1,1,1,0,0,1,0,0,0
10000000,0,4749,62,0,0,0,18,1,1,2,0,0,2,0,0,1
8998,0,11324,23,0,0,0,11,2,0,2,0,0,1,0,0,1
1104,0,9496,31,0,0,0,18,2,0,2,0,0,2,0,0,1
10000000,0,0,77,0,0,1,36,6,1,6,1,1,5,2,2,0
4570,0,6939,369,0,0,1,44,2,1,3,1,2,3,3,5,1
10000000,0,0,57,0,0,1,15,1,1,2,0,0,4,0,0,0
44061,0,4017,33,0,0,0,13,1,1,2,0,0,2,0,0,1
10000000,0,4383,205,0,0,1,34,3,1,4,1,2,3,3,4,1
10000000,0,0,58,0,0,0,20,2,1,3,0,0,4,0,0,0
10000000,0,3653,61,0,0,1,13,1,1,3,0,0,5,0,0,1
14969,0,9133,27,0,0,0,14,2,0,2,0,0,2,0,0,1
10000000,0,1827,33,0,0,0,18,2,1,3,0,0,2,0,0,1
10000000,0,366,310,0,0,0,209,12,1,12,0,0,4,1,0,1
10000000,0,0,63,0,0,1,33,1,1,2,0,0,2,0,0,0
10000000,0,0,66,0,0,0,25,2,0,4,0,0,3,0,0,0
10000000,0,0,41,0,0,1,12,1,1,3,0,0,4,0,0,0
10000000,0,0,56,0,0,0,22,1,1,5,0,0,3,0,0,0
10000000,0,3288,19,0,0,0,18,2,1,2,0,0,1,0,0,1
16069,0,2922,41,0,0,1,33,2,1,2,0,0,2,0,0,1
10000000,0,5113,107,0,0,0,16,2,1,3,1,0,3,1,0,1
10000000,0,0,258,0,0,1,83,8,1,10,1,1,4,2,1,0
57043,0,8766,56,0,0,0,22,2,0,3,0,0,1,0,0,1
10000000,0,0,38,0,0,1,22,1,1,1,0,0,3,0,0,0
10000000,0,4383,82,0,0,0,12,2,1,6,2,1,8,2,0,1
10000000,0,0,41,0,0,1,22,2,1,3,0,0,1,0,0,0
168,0,7670,30,0,0,0,15,1,0,1,0,0,3,0,0,1
10000000,0,0,200,0,0,0,13,1,1,2,1,0,5,0,0,0
7257,0,0,34,0,0,0,14,3,0,4,0,0,2,0,0,0
820120,0,8767,31,0,0,0,12,2,0,3,0,0,2,0,0,1
10000000,0,0,124,0,0,0,14,3,1,5,1,3,4,4,0,0
10000000,0,7305,37,0,0,1,23,2,0,3,0,0,1,0,0,1
10000000,0,0,99,0,0,0,19,2,1,3,0,0,3,0,0,0
10000000,0,0,37,0,0,0,16,2,0,3,0,0,3,0,0,0
10000000,0,8635,28,0,0,0,17,2,0,2,0,0,2,0,0,1
1267,0,9496,45,0,0,0,18,2,0,3,0,0,2,0,1,1
10000000,0,0,129,0,0,1,47,7,1,7,0,2,2,3,4,0
4,0,10228,35,0,0,0,21,3,0,3,0,0,3,0,0,1
9031,0,0,21,0,0,0,14,3,0,3,0,0,2,0,0,0
10000000,0,9131,37,0,0,0,19,2,0,3,0,0,2,0,0,1
836190,0,0,42,0,0,0,17,3,1,3,0,0,4,0,0,0
385679,0,6210,59,0,0,0,22,2,0,3,0,0,7,0,1,1
10000000,0,12052,37,0,0,0,15,2,0,3,0,0,3,0,0,1
94120,0,10593,43,0,0,0,11,2,0,3,0,0,2,0,3,1
10000000,0,6938,69,0,0,1,37,3,1,4,0,0,4,0,0,1
544100,0,6940,132,0,0,0,14,2,1,7,2,1,5,2,0,1
40446,0,4383,40,0,0,0,23,2,1,2,0,0,2,0,0,1
10000000,0,0,51,0,0,0,15,2,1,3,0,0,3,0,1,0
10000000,0,7671,32,0,0,0,15,2,0,3,0,0,2,0,0,1
14969,0,9133,26,0,0,0,14,2,0,2,0,0,2,0,0,1
10000000,0,0,90,0,0,1,36,6,1,6,1,1,5,2,2,0
238256,0,8401,30,0,0,0,19,2,0,2,0,0,2,0,0,1
10000000,0,0,41,0,0,0,25,1,1,2,0,0,2,0,0,0
4570,0,6939,347,0,0,1,44,2,1,3,1,1,3,2,3,1
394080,0,0,51,0,0,1,20,3,0,4,1,0,2,1,1,0
10000000,0,0,27,0,0,0,10,1,0,1,0,0,3,0,0,0
10000000,0,8036,40,0,0,0,15,2,0,3,0,0,2,0,0,1
14969,0,9133,26,0,0,0,14,2,0,2,0,0,2,0,0,1
10000000,0,6209,53,0,0,0,22,2,0,3,0,0,1,0,2,1
342248,0,8400,21,0,0,0,15,2,0,2,0,0,2,0,0,1
719,0,6210,56,0,0,0,20,2,0,2,1,0,1,1,0,1
10000000,0,0,44,0,0,0,25,2,0,2,0,0,3,0,0,0
853746,0,0,109,0,0,0,22,3,1,4,0,0,9,0,1,0
10000000,0,0,19,0,0,0,19,2,1,2,0,0,0,0,0,0
10000000,0,0,42,0,0,0,16,1,1,1,0,0,5,0,0,0
10000000,0,0,54,0,0,0,13,2,0,2,1,0,2,1,1,0
10000000,0,0,76,0,0,0,27,1,1,1,0,0,3,1,0,0
13429,0,8767,41,0,0,0,12,2,0,2,0,0,4,0,0,1
10000000,0,4018,98,0,0,0,16,3,1,7,2,1,8,2,0,1
10000000,0,0,77,0,0,1,16,1,1,3,1,3,2,4,1,0
10000000,0,0,39,0,0,0,24,1,1,1,0,0,3,0,0,0
10000000,0,0,177,0,0,0,20,2,1,6,0,0,8,0,5,0
10000000,0,9496,25,0,0,0,11,2,0,2,0,0,2,0,0,1
253950,0,4018,148,0,0,0,17,2,1,2,0,0,22,0,0,1
10000000,0,366,69,0,0,0,9,1,1,2,0,0,4,0,1,1
61384,0,0,22,0,0,1,21,2,1,2,0,0,1,0,0,0
122,0,10593,59,0,0,0,15,2,0,3,0,0,6,0,0,1
10000000,0,0,174,0,0,0,12,2,1,3,1,0,6,0,0,0
6332,0,0,31,0,0,0,16,3,0,4,0,0,1,0,0,0
10000000,0,4018,38,0,0,0,11,1,1,3,0,0,4,0,0,1
861066,0,8766,37,0,0,0,24,2,0,3,0,0,1,0,0,1
10000000,0,7305,33,0,0,0,17,2,0,2,0,0,3,0,0,1
1,0,11322,79,0,0,0,15,2,1,2,1,0,2,1,0,1
10000000,0,0,59,1,0,1,24,1,1,3,0,0,3,0,0,0
105,0,9863,35,0,0,0,13,2,0,3,0,0,1,0,0,1
10000000,0,0,44,0,0,0,10,1,1,2,0,0,3,0,0,0
168,0,7670,34,0,0,0,15,1,0,1,0,0,3,0,0,1
10000000,0,8035,26,0,0,0,14,2,0,3,0,0,1,0,0,1
107510,0,4017,15,0,0,0,14,2,1,2,0,0,1,0,0,1
14969,0,9133,27,0,0,0,14,2,0,2,0,0,2,0,0,1
10000000,0,0,85,0,0,0,17,2,1,6,1,0,3,1,1,0
10000000,0,0,94,0,0,1,39,2,1,6,0,0,5,0,0,0
145246,0,9495,57,0,0,0,18,2,0,3,0,0,2,0,0,1
14969,0,9133,27,0,0,0,14,2,0,2,0,0,2,0,0,1
2514,0,0,49,0,0,0,16,3,0,4,0,0,5,0,0,0
136867,0,3652,22,0,0,0,13,1,0,2,0,0,1,0,0,1
10000000,0,731,107,0,0,0,8,1,1,5,2,1,5,2,0,1
4,0,10228,37,0,0,0,21,3,0,3,0,0,3,0,0,1
10000000,0,0,40,0,0,0,10,1,1,1,0,0,4,0,0,0
10000000,0,6210,50,0,0,0,13,1,1,2,0,0,5,0,0,1
75755,0,0,89,0,0,0,15,2,0,3,0,0,7,0,0,0
96417,0,9130,31,0,0,0,13,2,0,3,0,0,2,0,0,1
10000000,0,6940,44,0,0,0,15,1,1,1,0,0,6,0,0,1
10000000,0,0,37,0,1,0,14,2,1,3,0,0,4,0,0,0
44185,0,0,110,0,0,0,27,2,1,4,0,0,2,1,1,0
10000000,0,9496,46,0,0,0,15,2,0,3,0,0,3,0,1,1
4,0,10228,41,0,0,0,21,3,0,3,0,0,3,0,0,1
10000000,0,0,56,0,0,0,30,4,1,5,0,0,2,1,0,0
10000000,0,0,76,0,0,0,27,1,1,1,0,0,3,1,0,0
10000000,0,6575,29,0,0,0,16,2,0,2,0,0,2,0,0,1
10000000,0,0,84,0,0,0,13,1,1,2,1,1,1,3,1,0
10000000,0,0,36,0,0,1,14,1,1,1,0,0,3,0,0,0
4368,0,6209,22,0,0,0,16,2,0,2,0,0,1,0,0,1
10000000,0,366,36,0,0,1,14,1,1,2,0,0,2,0,1,1
10000000,0,4076,54,0,0,0,16,2,1,3,0,0,5,0,0,1
813,0,0,12,0,0,0,6,1,1,1,0,0,1,0,0,0
419272,0,8034,35,0,0,0,22,2,0,3,0,0,1,0,0,1
553,0,11687,46,0,0,0,14,2,0,3,0,0,4,0,0,1
10000000,0,2192,98,0,0,0,14,2,1,6,2,1,8,2,0,1
10000000,0,6210,50,0,0,0,13,1,1,2,0,0,4,0,0,1
10000000,0,8401,74,0,0,0,22,2,1,6,0,0,3,0,0,1
10000000,0,0,84,0,0,1,19,1,1,5,1,1,4,2,0,0
22094,0,0,50,0,0,0,15,3,0,4,0,0,3,0,0,0
10000000,0,0,31,0,0,0,10,1,1,2,0,0,3,0,0,0
6,0,8035,45,0,0,0,16,2,0,2,0,0,2,0,3,1
10000000,0,366,13,0,0,0,9,1,1,1,0,0,2,0,0,1
1267,0,9496,30,0,0,0,18,2,0,2,0,0,2,0,0,1
813,0,0,12,0,0,0,6,1,1,1,0,0,1,0,0,0
24147,0,6575,84,0,0,0,23,2,0,3,0,0,4,0,1,1
10000000,0,366,83,0,0,0,21,1,1,1,0,0,3,0,1,1
10000000,0,0,93,0,0,1,80,4,1,4,0,0,1,0,0,0
14969,0,9133,26,0,0,0,14,2,0,2,0,0,2,0,0,1
10000000,0,10226,38,0,0,0,14,2,0,3,0,0,1,0,0,1
10000000,0,0,28,0,0,0,15,2,0,2,0,0,3,0,0,0
1267,0,9496,36,0,0,0,18,2,0,2,0,0,2,0,0,1
265787,0,0,52,0,0,0,19,2,0,3,0,0,4,0,1,0
4570,0,6939,343,0,0,1,44,2,1,3,1,1,3,2,4,1
1859,0,8400,44,0,0,0,12,1,0,2,0,0,5,0,0,1
576,0,12419,33,0,0,0,14,3,0,3,0,0,3,0,0,1
7793,0,8400,33,0,0,0,18,2,0,2,0,0,3,0,0,1
566728,0,8035,41,0,0,0,13,2,0,2,1,0,2,1,0,1
10000000,0,5479,95,0,0,0,13,2,1,7,2,1,8,2,0,1
10000000,0,0,203,0,0,1,21,3,1,4,1,1,3,2,1,0
829,0,8400,48,0,0,0,26,2,0,3,0,0,1,0,0,1
593966,0,8035,18,0,0,0,13,2,0,2,0,0,2,0,0,1
10000000,0,0,107,0,0,0,34,5,1,9,1,1,4,2,0,0
10000000,0,0,26,0,0,0,13,2,0,2,0,0,2,0,0,0
13147,0,5114,43,0,0,0,28,2,0,2,0,0,2,0,0,1
10000000,0,3653,35,0,0,0,17,1,1,1,0,0,3,0,0,1
10000000,0,731,15,0,0,0,14,2,1,2,0,0,1,0,0,1
10000000,0,731,35,0,0,0,18,2,0,3,0,0,1,0,1,1
10000000,0,0,20,0,0,1,14,2,1,2,0,0,2,0,0,0
10000000,0,0,36,0,0,0,19,1,1,3,0,0,2,0,0,0
36354,0,9496,28,0,0,0,6,1,0,1,1,0,2,0,0,1
10000000,0,366,263,0,0,0,162,18,1,20,0,0,3,0,0,1
10000000,0,3287,62,0,0,0,30,2,1,3,0,0,4,0,0,1
10000000,0,365,87,0,0,0,19,3,1,7,1,0,3,1,1,1
3275,0,0,46,0,0,0,19,3,0,4,0,0,3,0,0,0
10000000,0,8400,35,0,0,0,23,2,0,2,0,0,2,0,0,1
29,0,10959,57,0,0,0,17,2,0,3,0,0,4,0,0,1
10000000,0,0,49,0,0,0,19,1,1,3,0,0,3,0,0,0
10000000,0,0,58,0,0,0,28,1,1,2,0,0,1,0,0,0
10000000,0,0,119,0,0,1,20,2,1,6,1,1,1,2,0,0
10000000,0,0,90,0,0,1,36,6,1,6,1,1,5,2,2,0
10000000,0,0,103,0,0,0,30,5,1,7,1,1,5,2,1,0
10000000,0,3288,177,0,0,0,16,1,1,7,0,0,11,0,0,1
14969,0,9133,27,0,0,0,14,2,0,2,0,0,2,0,0,1
10000000,0,5479,34,0,0,0,20,3,1,3,1,0,1,1,0,1
10000000,0,2922,164,0,0,0,17,1,1,2,1,1,3,2,1,1
761924,0,9130,22,0,0,0,12,1,0,1,0,0,2,0,0,1
10000000,0,0,33,0,0,0,12,2,1,3,0,0,2,1,0,0
10000000,0,0,50,0,0,1,12,1,1,1,0,0,3,0,0,0
10000000,0,0,20,0,0,0,12,2,0,3,0,0,1,0,0,0
147402,0,0,160,0,0,1,19,2,1,3,1,1,3,2,4,0
10000000,0,0,207,0,0,1,36,2,1,3,1,2,3,3,4,0
801,0,10591,46,0,0,0,13,2,0,2,0,0,6,0,0,1
5191,0,6940,38,0,0,0,21,2,0,2,0,0,3,0,0,1
10000000,0,366,61,0,1,0,15,2,1,4,0,0,6,0,0,1
10000000,0,0,133,0,0,0,118,11,1,12,1,0,1,0,0,0
1267,0,9496,33,0,0,0,18,2,0,2,0,0,2,0,0,1
10000000,0,0,14,0,0,0,13,1,1,1,0,0,1,0,0,0
10000000,0,0,117,0,0,1,15,1,1,6,2,2,4,5,3,0
10000000,1,5478,31,0,0,0,30,5,1,5,0,0,1,0,0,1
753,0,9131,130,0,0,0,15,2,0,3,1,3,4,4,2,1
69986,0,8765,29,0,0,0,13,2,0,2,0,0,4,0,0,1
10000000,0,0,26,0,0,0,17,1,0,1,0,0,2,0,1,0
14969,0,9133,26,0,0,0,14,2,0,2,0,0,2,0,0,1
10000000,0,2922,145,0,0,1,108,4,1,4,0,0,2,0,0,1
11163,0,7305,35,0,0,0,20,2,0,3,0,0,2,0,0,1
14969,0,9133,26,0,0,0,14,2,0,2,0,0,2,0,0,1
14885,0,4383,33,0,0,0,14,2,1,2,1,0,3,1,0,1
10000000,0,7305,35,0,0,0,19,2,1,2,0,0,3,0,0,1
10000000,0,0,26,0,0,0,15,2,1,3,0,0,1,0,0,0
10000000,0,0,92,0,0,1,36,6,1,6,1,1,5,2,3,0
10000000,0,365,69,0,0,0,20,1,1,1,0,0,5,0,2,1
10000000,0,0,26,0,0,0,10,1,1,2,0,0,1,0,0,0
14969,0,9133,27,0,0,0,14,2,0,2,0,0,2,0,0,1
10000000,0,7305,44,0,0,0,18,2,0,3,0,0,2,0,0,1
10000000,0,9131,36,0,0,0,15,2,0,3,0,0,2,0,1,1
14969,0,9133,27,0,0,0,14,2,0,2,0,0,2,0,0,1
2547,0,8035,37,0,0,0,17,2,0,2,0,0,3,0,0,1
91578,0,11321,37,0,0,0,11,2,0,3,0,0,6,0,0,1
14969,0,9133,27,0,0,0,14,2,0,2,0,0,2,0,0,1
14969,0,9133,27,0,0,0,14,2,0,2,0,0,2,0,0,1
685903,0,10956,36,0,0,0,11,2,0,3,0,0,2,0,0,1
152001,0,5114,27,0,0,0,18,2,0,2,0,0,2,0,0,1
112181,0,8766,28,0,0,0,23,2,0,2,0,0,2,0,0,1
10000000,0,0,25,0,0,0,12,1,1,2,0,0,1,0,0,0
10000000,0,0,248,0,0,1,108,9,1,9,0,1,3,2,1,0
10000000,0,6575,118,0,0,0,15,1,1,2,1,3,4,4,0,1
14969,0,9133,27,0,0,0,14,2,0,2,0,0,2,0,0,1
4570,0,6939,369,0,0,1,44,2,1,3,1,2,3,3,3,1
5001,0,8035,34,0,0,0,16,2,0,2,0,0,2,0,0,1
10000000,0,0,45,0,0,0,14,1,1,2,1,0,3,1,0,0
75,0,12052,45,0,0,0,11,2,0,3,0,0,7,0,0,1
10000000,0,8767,26,0,0,0,13,2,0,3,0,0,1,0,0,1
1373,0,12420,49,0,0,0,16,2,0,4,0,0,4,0,1,1
3304,0,9022,52,0,0,0,22,2,0,2,1,0,2,1,0,1
11812,0,8767,34,0,0,0,19,2,0,2,0,0,3,0,0,1
14969,0,9133,27,0,0,0,14,2,0,2,0,0,2,0,0,1
10000000,0,0,75,0,0,0,30,4,1,5,1,2,2,3,0,0
6,0,8035,29,0,0,0,16,2,0,2,0,0,2,0,0,1
10000000,0,731,128,0,0,0,23,2,1,6,2,1,5,2,0,1
10000000,0,10226,35,0,0,0,18,2,0,2,0,0,3,0,0,1
10000000,0,1461,123,0,0,0,15,3,1,7,1,1,5,2,0,1
10000000,0,0,87,0,0,0,22,3,1,3,0,0,8,0,0,0
10000000,0,0,21,0,0,0,13,1,1,1,0,0,2,0,0,0
10000000,0,0,43,0,0,0,16,2,0,3,0,0,3,0,0,0
10087,0,8401,41,0,0,0,14,2,0,3,1,0,1,1,0,1
10000000,0,7670,28,0,0,0,18,2,0,2,0,0,2,0,0,1
27817,0,0,44,0,0,0,24,4,0,5,0,0,2,0,0,0
10000000,0,3652,118,0,0,0,16,2,1,6,2,1,5,2,0,1
6,0,8035,33,0,0,0,16,2,0,2,0,0,2,0,1,1
10000000,0,8400,32,0,0,0,17,2,0,3,0,0,1,0,0,1
9603,0,0,37,0,0,0,18,3,0,4,0,0,3,0,0,0
10000000,0,0,177,0,0,1,167,9,1,9,0,0,3,0,0,0
10000000,0,0,76,0,0,0,45,6,1,6,1,1,3,2,0,0
411,0,10593,43,0,0,0,16,2,0,3,0,0,5,0,0,1
10000000,0,0,57,0,0,0,16,2,1,2,0,0,3,0,0,0
14969,0,9133,27,0,0,0,14,2,0,2,0,0,2,0,0,1
10000000,0,730,224,0,0,0,9,1,1,6,1,3,10,4,4,1
10000000,0,1461,83,0,0,0,14,2,1,6,2,1,8,2,0,1
1267,0,9496,26,0,0,0,21,2,0,2,0,0,1,0,0,1
10000000,0,2922,58,0,0,0,21,1,1,3,0,0,4,0,0,1
18281,0,0,39,0,0,0,15,2,0,3,0,0,2,0,0,0
10000000,0,0,52,0,0,0,14,2,1,4,1,0,5,1,0,0
10000000,0,9496,29,0,0,0,15,2,0,3,0,0,1,0,1,1
1859,0,8400,44,0,0,0,12,1,0,2,0,0,3,0,0,1
41119,0,0,25,0,0,0,16,2,0,2,0,0,2,0,0,0
10000000,0,0,122,0,0,1,32,6,1,8,1,3,5,4,0,0
183,0,8400,95,0,0,0,16,2,1,3,0,1,2,0,0,1
143568,0,9131,59,0,0,0,15,2,0,4,0,0,6,0,0,1
10000000,0,5113,61,0,0,0,11,1,1,4,1,0,5,1,0,1
14969,0,9133,27,0,0,0,14,2,0,2,0,0,2,0,0,1
10000000,0,3288,134,0,0,0,125,10,1,11,0,0,2,0,0,1
10000000,0,0,217,0,0,0,20,3,1,4,1,1,5,2,2,0
10000000,0,0,47,0,0,1,19,1,1,1,0,0,3,0,0,0
10000000,0,7305,77,0,0,0,10,1,1,2,0,0,7,0,1,1
36159,0,0,24,0,0,0,17,2,0,2,0,0,2,0,0,0
10000000,0,0,26,0,0,0,14,3,0,4,0,0,1,0,0,0
10000000,0,7670,37,0,0,0,28,3,0,3,0,0,2,0,0,1
10000000,0,0,38,0,0,0,11,1,1,2,0,0,3,0,0,0
2547,0,8035,41,0,0,0,17,2,0,3,0,0,3,0,0,1
10000000,0,0,36,0,0,0,14,1,1,2,0,0,3,0,0,0
10000000,0,731,110,0,0,1,17,2,1,7,2,1,8,2,0,1
10000000,0,0,97,0,0,0,49,7,1,7,0,0,4,0,0,0
10000,0,0,34,0,0,0,16,2,0,3,0,0,2,0,0,0
10000000,0,9861,24,0,0,0,15,2,0,2,0,0,3,0,0,1
15270,0,6575,59,0,0,0,24,2,0,2,0,0,2,0,0,1
88698,0,9498,42,0,0,0,13,2,0,3,0,0,3,0,0,1
10000000,0,9863,47,0,0,0,16,3,0,5,0,0,3,0,0,1
10000000,0,6939,19,0,0,0,13,2,0,2,0,0,2,0,0,1
4184,0,0,44,0,0,0,17,3,0,6,0,0,2,0,0,0
10000000,0,3653,88,0,0,0,25,2,1,3,0,0,5,0,0,1
10000000,0,0,106,0,0,1,18,1,1,5,1,1,1,1,0,0
10000000,0,0,17,0,0,0,16,2,1,2,0,0,1,0,0,0
168,0,7670,35,0,0,0,15,1,0,1,0,0,3,0,0,1
14969,0,9133,27,0,0,0,14,2,0,2,0,0,2,0,0,1
20233,0,8402,35,0,0,0,20,2,0,2,0,0,3,0,0,1
10000000,0,0,105,0,0,1,29,5,1,6,1,1,1,2,2,0
10000000,0,0,29,0,0,0,14,2,0,2,0,0,3,0,0,0
10000000,0,0,128,0,0,0,16,1,1,6,0,0,8,0,0,0
47310,0,8400,29,0,0,0,16,1,0,1,0,0,3,0,0,1
14969,0,9133,27,0,0,0,14,2,0,2,0,0,2,0,0,1
10000000,0,366,55,0,0,0,10,1,1,3,1,0,5,1,0,1
10000000,0,6209,26,0,0,0,15,2,0,2,0,0,2,0,0,1
10000000,0,0,26,0,0,0,21,3,0,3,0,0,1,0,0,0
10000000,0,731,72,0,0,1,18,1,1,1,0,0,6,0,0,1
2547,0,8035,36,0,0,0,17,2,0,3,0,0,3,0,0,1
10000000,0,1461,39,0,0,0,17,2,0,2,0,0,4,0,0,1
14969,0,9133,27,0,0,0,14,2,0,2,0,0,2,0,0,1
10000000,0,0,97,0,0,1,39,5,1,7,1,1,5,2,3,0
44061,0,4017,33,0,0,0,13,1,1,2,0,0,2,0,0,1
168,0,7670,32,0,0,0,15,1,0,1,0,0,3,0,0,1
2852,0,0,42,0,0,0,20,3,0,4,0,0,2,0,0,0
10000000,0,0,236,0,0,0,15,1,1,7,1,1,4,2,1,0
10000000,0,7304,31,0,0,0,17,2,0,3,0,0,2,0,0,1
10000000,0,1461,49,0,0,0,15,2,1,4,1,0,5,1,0,1
4570,0,6939,369,0,0,1,44,2,1,3,1,2,3,3,4,1
4158,0,0,31,0,0,0,19,3,0,4,0,0,2,0,0,0
137292,0,0,27,0,0,0,10,2,0,2,0,0,3,0,0,0
10000000,0,0,92,0,0,0,31,3,1,4,0,0,7,0,0,0
466015,0,7670,36,0,0,1,20,2,0,2,0,0,3,0,0,1
131479,0,5478,34,0,0,0,20,2,0,2,0,0,2,0,0,1
25715,0,4749,111,0,0,0,14,2,1,6,0,0,1,0,0,1
10000000,0,4749,55,0,0,1,15,1,1,1,0,0,5,0,1,1
10000000,0,0,34,0,0,0,14,2,1,3,0,0,3,0,0,0
44061,0,4017,33,0,0,0,13,1,1,2,0,0,2,0,0,1
10000000,0,0,108,0,0,1,35,6,1,8,1,1,5,2,1,0
38577,0,6940,48,0,0,0,16,2,0,3,0,0,3,0,0,1
38256,0,4749,82,0,0,0,11,1,0,1,0,0,2,0,0,1
10000000,0,0,53,0,0,0,16,1,1,2,0,0,3,0,1,0
10000000,0,8035,28,0,0,0,19,2,0,2,0,0,2,0,0,1
504837,0,7671,38,0,0,0,15,2,0,3,0,0,2,0,0,1
10000000,0,5479,123,0,0,0,107,9,1,10,1,0,1,1,0,1
10000000,0,0,103,0,0,0,30,5,1,7,1,1,5,2,1,0
8998,0,0,89,0,0,0,14,2,0,3,1,4,1,5,0,0
9,0,10956,42,0,0,0,14,2,0,2,0,0,4,0,0,1
4570,0,6939,369,0,0,1,44,2,1,3,1,2,3,3,4,1
10000000,0,0,16,0,0,0,15,2,1,2,0,0,1,0,0,0
10000000,0,0,208,0,0,0,12,2,1,3,1,1,5,2,1,0
10498,0,0,47,0,0,0,18,3,0,4,0,0,4,0,0,0
10000000,0,731,105,0,0,0,14,2,1,5,2,2,4,3,0,1
10000000,0,8036,27,0,0,0,17,2,0,3,0,0,1,0,0,1
107510,0,0,16,0,0,0,15,2,1,2,0,0,1,0,0,0
10000000,0,0,127,0,0,0,13,1,1,2,1,0,2,1,1,0
566187,0,5479,30,0,0,0,13,2,0,2,0,0,3,0,0,1
10000000,0,0,124,0,0,1,43,4,1,8,1,1,5,1,2,0
5001,0,8035,25,0,0,0,16,2,0,2,0,0,2,0,0,1
14969,0,9133,27,0,0,0,14,2,0,2,0,0,2,0,0,1
8419,0,9495,55,0,0,0,15,2,0,2,1,2,1,2,0,1
307952,0,9498,36,0,0,0,11,2,0,3,0,0,2,0,0,1
10000000,0,0,77,0,0,0,18,1,1,1,0,1,3,1,0,0
969275,0,0,157,0,0,0,16,2,1,3,0,0,8,0,2,0
